sentence_idx,discourse_type,source,article_title
45,Background,news,Australia's key climate policy faces an uncertain future
46,Explanation,news,Australia's key climate policy faces an uncertain future
47,Explanation,news,Australia's key climate policy faces an uncertain future
48,Supporting Evidence,news,Australia's key climate policy faces an uncertain future
49,Explanation,news,Australia's key climate policy faces an uncertain future
50,Background,news,Australia's key climate policy faces an uncertain future
51,Supporting Evidence,news,Australia's key climate policy faces an uncertain future
52,Implications,news,Australia's key climate policy faces an uncertain future
53,Background,news,Australia's key climate policy faces an uncertain future
54,Human Perspective,news,Australia's key climate policy faces an uncertain future
55,Implications,news,Australia's key climate policy faces an uncertain future
56,Implications,news,Australia's key climate policy faces an uncertain future
57,Implications,news,Australia's key climate policy faces an uncertain future
58,Implications,news,Australia's key climate policy faces an uncertain future
1,Main Idea,news,"A carbon tax can have economic, not just environmental benefits for Australia"
2,Explanation,news,"A carbon tax can have economic, not just environmental benefits for Australia"
3,Explanation,news,"A carbon tax can have economic, not just environmental benefits for Australia"
4,Explanation,news,"A carbon tax can have economic, not just environmental benefits for Australia"
5,Implications,news,"A carbon tax can have economic, not just environmental benefits for Australia"
6,Background,news,"A carbon tax can have economic, not just environmental benefits for Australia"
7,Background,news,"A carbon tax can have economic, not just environmental benefits for Australia"
8,Background,news,"A carbon tax can have economic, not just environmental benefits for Australia"
9,Counterpoint,news,"A carbon tax can have economic, not just environmental benefits for Australia"
10,Background,news,"A carbon tax can have economic, not just environmental benefits for Australia"
11,Explanation,news,"A carbon tax can have economic, not just environmental benefits for Australia"
12,Explanation,news,"A carbon tax can have economic, not just environmental benefits for Australia"
13,Supporting Evidence,news,"A carbon tax can have economic, not just environmental benefits for Australia"
14,Supporting Evidence,news,"A carbon tax can have economic, not just environmental benefits for Australia"
15,Supporting Evidence,news,"A carbon tax can have economic, not just environmental benefits for Australia"
16,Explanation,news,"A carbon tax can have economic, not just environmental benefits for Australia"
17,Supporting Evidence,news,"A carbon tax can have economic, not just environmental benefits for Australia"
18,Implications,news,"A carbon tax can have economic, not just environmental benefits for Australia"
19,Explanation,news,"A carbon tax can have economic, not just environmental benefits for Australia"
20,Main Idea,news,"A carbon tax can have economic, not just environmental benefits for Australia"
21,Implications,news,"A carbon tax can have economic, not just environmental benefits for Australia"
22,Implications,news,"A carbon tax can have economic, not just environmental benefits for Australia"
23,Implications,news,"A carbon tax can have economic, not just environmental benefits for Australia"
24,Supporting Evidence,news,"A carbon tax can have economic, not just environmental benefits for Australia"
25,Supporting Evidence,news,"A carbon tax can have economic, not just environmental benefits for Australia"
26,Supporting Evidence,news,"A carbon tax can have economic, not just environmental benefits for Australia"
27,Implications,news,"A carbon tax can have economic, not just environmental benefits for Australia"
28,Explanation,news,"A carbon tax can have economic, not just environmental benefits for Australia"
29,Implications,news,"A carbon tax can have economic, not just environmental benefits for Australia"
30,Implications,news,"A carbon tax can have economic, not just environmental benefits for Australia"
1,Main Idea,news,Trump and Elon Musk trade insults and accusations as public feud reaches new heights
2,Supporting Evidence,news,Trump and Elon Musk trade insults and accusations as public feud reaches new heights
3,Supporting Evidence,news,Trump and Elon Musk trade insults and accusations as public feud reaches new heights
4,Counterpoint,news,Trump and Elon Musk trade insults and accusations as public feud reaches new heights
5,Background,news,Trump and Elon Musk trade insults and accusations as public feud reaches new heights
6,Background,news,Trump and Elon Musk trade insults and accusations as public feud reaches new heights
7,Explanation,news,Trump and Elon Musk trade insults and accusations as public feud reaches new heights
8,Other,news,Trump and Elon Musk trade insults and accusations as public feud reaches new heights
9,Counterpoint,news,Trump and Elon Musk trade insults and accusations as public feud reaches new heights
10,Background,news,Trump and Elon Musk trade insults and accusations as public feud reaches new heights
11,Human Perspective,news,Trump and Elon Musk trade insults and accusations as public feud reaches new heights
12,Supporting Evidence,news,Trump and Elon Musk trade insults and accusations as public feud reaches new heights
13,Explanation,news,Trump and Elon Musk trade insults and accusations as public feud reaches new heights
14,Main Idea,news,Trump and Elon Musk trade insults and accusations as public feud reaches new heights
15,Human Perspective,news,Trump and Elon Musk trade insults and accusations as public feud reaches new heights
16,Human Perspective,news,Trump and Elon Musk trade insults and accusations as public feud reaches new heights
17,Human Perspective,news,Trump and Elon Musk trade insults and accusations as public feud reaches new heights
18,Background,news,Trump and Elon Musk trade insults and accusations as public feud reaches new heights
19,Supporting Evidence,news,Trump and Elon Musk trade insults and accusations as public feud reaches new heights
20,Explanation,news,Trump and Elon Musk trade insults and accusations as public feud reaches new heights
21,Human Perspective,news,Trump and Elon Musk trade insults and accusations as public feud reaches new heights
22,Human Perspective,news,Trump and Elon Musk trade insults and accusations as public feud reaches new heights
23,Human Perspective,news,Trump and Elon Musk trade insults and accusations as public feud reaches new heights
24,Human Perspective,news,Trump and Elon Musk trade insults and accusations as public feud reaches new heights
25,Human Perspective,news,Trump and Elon Musk trade insults and accusations as public feud reaches new heights
26,Human Perspective,news,Trump and Elon Musk trade insults and accusations as public feud reaches new heights
27,Human Perspective,news,Trump and Elon Musk trade insults and accusations as public feud reaches new heights
28,Human Perspective,news,Trump and Elon Musk trade insults and accusations as public feud reaches new heights
29,Descriptive Color,news,Trump and Elon Musk trade insults and accusations as public feud reaches new heights
30,Counterpoint,news,Trump and Elon Musk trade insults and accusations as public feud reaches new heights
31,Counterpoint,news,Trump and Elon Musk trade insults and accusations as public feud reaches new heights
32,Counterpoint,news,Trump and Elon Musk trade insults and accusations as public feud reaches new heights
33,Explanation,news,Trump and Elon Musk trade insults and accusations as public feud reaches new heights
34,Main Idea,news,Trump and Elon Musk trade insults and accusations as public feud reaches new heights
35,Descriptive Color,news,Trump and Elon Musk trade insults and accusations as public feud reaches new heights
36,Supporting Evidence,news,Trump and Elon Musk trade insults and accusations as public feud reaches new heights
37,Counterpoint,news,Trump and Elon Musk trade insults and accusations as public feud reaches new heights
38,Explanation,news,Trump and Elon Musk trade insults and accusations as public feud reaches new heights
39,Descriptive Color,news,Trump and Elon Musk trade insults and accusations as public feud reaches new heights
40,Descriptive Color,news,Trump and Elon Musk trade insults and accusations as public feud reaches new heights
41,Main Idea,news,Trump and Elon Musk trade insults and accusations as public feud reaches new heights
42,Supporting Evidence,news,Trump and Elon Musk trade insults and accusations as public feud reaches new heights
43,Human Perspective,news,Trump and Elon Musk trade insults and accusations as public feud reaches new heights
44,Other,news,Trump and Elon Musk trade insults and accusations as public feud reaches new heights
45,Supporting Evidence,news,Trump and Elon Musk trade insults and accusations as public feud reaches new heights
46,Implications,news,Trump and Elon Musk trade insults and accusations as public feud reaches new heights
47,Counterpoint,news,Trump and Elon Musk trade insults and accusations as public feud reaches new heights
48,Supporting Evidence,news,Trump and Elon Musk trade insults and accusations as public feud reaches new heights
49,Descriptive Color,news,Trump and Elon Musk trade insults and accusations as public feud reaches new heights
50,Counterpoint,news,Trump and Elon Musk trade insults and accusations as public feud reaches new heights
51,Supporting Evidence,news,Trump and Elon Musk trade insults and accusations as public feud reaches new heights
52,Transition,news,Trump and Elon Musk trade insults and accusations as public feud reaches new heights
53,Background,news,Trump and Elon Musk trade insults and accusations as public feud reaches new heights
54,Background,news,Trump and Elon Musk trade insults and accusations as public feud reaches new heights
55,Other,news,Trump and Elon Musk trade insults and accusations as public feud reaches new heights
56,Other,news,Trump and Elon Musk trade insults and accusations as public feud reaches new heights
57,Main Idea,news,Trump and Elon Musk trade insults and accusations as public feud reaches new heights
58,Main Idea,news,Trump and Elon Musk trade insults and accusations as public feud reaches new heights
59,Main Idea,news,Trump and Elon Musk trade insults and accusations as public feud reaches new heights
60,Descriptive Color,news,Trump and Elon Musk trade insults and accusations as public feud reaches new heights
61,Descriptive Color,news,Trump and Elon Musk trade insults and accusations as public feud reaches new heights
62,Background,news,Trump and Elon Musk trade insults and accusations as public feud reaches new heights
63,Example,news,Trump and Elon Musk trade insults and accusations as public feud reaches new heights
64,Supporting Evidence,news,Trump and Elon Musk trade insults and accusations as public feud reaches new heights
65,Counterpoint,news,Trump and Elon Musk trade insults and accusations as public feud reaches new heights
66,Background,news,Trump and Elon Musk trade insults and accusations as public feud reaches new heights
67,Explanation,news,Trump and Elon Musk trade insults and accusations as public feud reaches new heights
68,Main Idea,news,Trump and Elon Musk trade insults and accusations as public feud reaches new heights
69,Supporting Evidence,news,Trump and Elon Musk trade insults and accusations as public feud reaches new heights
70,Implications,news,Trump and Elon Musk trade insults and accusations as public feud reaches new heights
1,Main Idea,news,Trump-Musk split could leave Tesla politically homeless
2,Background,news,Trump-Musk split could leave Tesla politically homeless
3,Explanation,news,Trump-Musk split could leave Tesla politically homeless
4,Supporting Evidence,news,Trump-Musk split could leave Tesla politically homeless
5,Supporting Evidence,news,Trump-Musk split could leave Tesla politically homeless
6,Counterpoint,news,Trump-Musk split could leave Tesla politically homeless
7,Supporting Evidence,news,Trump-Musk split could leave Tesla politically homeless
8,Explanation,news,Trump-Musk split could leave Tesla politically homeless
9,Human Perspective,news,Trump-Musk split could leave Tesla politically homeless
10,Implications,news,Trump-Musk split could leave Tesla politically homeless
11,Supporting Evidence,news,Trump-Musk split could leave Tesla politically homeless
12,Implications,news,Trump-Musk split could leave Tesla politically homeless
13,Explanation,news,Trump-Musk split could leave Tesla politically homeless
14,Supporting Evidence,news,Trump-Musk split could leave Tesla politically homeless
15,Background,news,Trump-Musk split could leave Tesla politically homeless
16,Supporting Evidence,news,Trump-Musk split could leave Tesla politically homeless
17,Background,news,Trump-Musk split could leave Tesla politically homeless
18,Supporting Evidence,news,Trump-Musk split could leave Tesla politically homeless
19,Background,news,Trump-Musk split could leave Tesla politically homeless
20,Counterpoint,news,Trump-Musk split could leave Tesla politically homeless
21,Background,news,Trump-Musk split could leave Tesla politically homeless
22,Example,news,Trump-Musk split could leave Tesla politically homeless
23,Supporting Evidence,news,Trump-Musk split could leave Tesla politically homeless
24,Background,news,Trump-Musk split could leave Tesla politically homeless
25,Implications,news,Trump-Musk split could leave Tesla politically homeless
26,Explanation,news,Trump-Musk split could leave Tesla politically homeless
27,Explanation,news,Trump-Musk split could leave Tesla politically homeless
28,Supporting Evidence,news,Trump-Musk split could leave Tesla politically homeless
29,Example,news,Trump-Musk split could leave Tesla politically homeless
30,Human Perspective,news,Trump-Musk split could leave Tesla politically homeless
31,Cannot Determine,news,Trump-Musk split could leave Tesla politically homeless
32,Example,news,Trump-Musk split could leave Tesla politically homeless
33,Cannot Determine,news,Trump-Musk split could leave Tesla politically homeless
34,Human Perspective,news,Trump-Musk split could leave Tesla politically homeless
35,Transition,news,Trump-Musk split could leave Tesla politically homeless
36,Explanation,news,Trump-Musk split could leave Tesla politically homeless
37,Implications,news,Trump-Musk split could leave Tesla politically homeless
38,Main Idea,news,Trump-Musk split could leave Tesla politically homeless
39,Supporting Evidence,news,Trump-Musk split could leave Tesla politically homeless
40,Background,news,Trump-Musk split could leave Tesla politically homeless
41,Supporting Evidence,news,Trump-Musk split could leave Tesla politically homeless
42,Counterpoint,news,Trump-Musk split could leave Tesla politically homeless
43,Implications,news,Trump-Musk split could leave Tesla politically homeless
